draw_idx,number,freq_short,freq_medium,freq_long,freq_all,freq_trend,gap_since_last,recency_weighted,pair_score,triplet_score,adjacent_flag,is_odd,is_low,target
368,7,2,4,9,79,0.020000000000000018,6,2.5083643978709103,11,0,0,1,0,0
368,8,1,3,10,75,-0.1,2,2.6707697271939623,7,0,0,0,0,0
368,9,2,4,6,76,0.08000000000000002,5,2.2457261890098934,9,0,0,1,0,0
368,10,1,1,4,71,0.020000000000000004,4,1.2727683157781737,9,0,1,0,0,1
368,11,2,3,7,22,0.06,1,2.6031494057083204,2,0,0,1,0,0
368,12,0,2,6,25,-0.12,15,1.0912854997359693,6,0,1,0,0,1
369,1,0,2,5,51,-0.1,12,0.9442742328911689,2,0,0,1,1,0
369,2,1,3,7,59,-0.04000000000000001,10,1.7167092100194334,7,0,0,0,1,0
369,3,4,5,13,73,0.14,2,4.20187364988991,10,0,0,1,1,0
369,4,1,1,3,73,0.04000000000000001,3,1.2571972290344182,9,0,0,0,1,0
369,5,2,6,14,71,-0.08000000000000002,4,3.9765308859651687,18,0,0,1,1,0
369,6,3,6,15,61,0.0,4,4.206663026140373,4,0,0,0,1,1
369,7,2,3,8,79,0.04000000000000001,7,2.340386738009918,14,0,0,1,0,0
369,8,1,3,10,75,-0.1,3,2.491916268269726,9,0,0,0,0,0
369,9,1,4,6,76,-0.01999999999999999,6,2.0953366243044544,12,0,1,1,0,1
369,10,2,2,5,72,0.1,1,2.1875348292037735,4,0,0,0,0,0
369,11,2,3,7,22,0.06,2,2.4288242774252966,5,0,1,1,0,0
369,12,1,2,7,26,-0.04000000000000001,1,2.0182053744393915,4,0,0,0,0,0
370,1,0,1,5,51,-0.1,13,0.8810390123455712,12,0,0,1,1,0
370,2,0,3,7,59,-0.14,11,1.6017463298232213,13,0,0,0,1,0
370,3,3,5,12,73,0.06,3,3.9204867416164664,14,0,0,1,1,0
370,4,1,1,3,73,0.04000000000000001,4,1.173006491557768,20,0,0,0,1,0
370,5,2,6,13,71,-0.06,5,3.7102345084705926,11,0,1,1,1,0
370,6,4,7,16,62,0.08000000000000002,1,4.924955387667032,7,0,0,0,1,0
370,7,2,2,8,79,0.04000000000000001,8,2.1836580395184644,16,0,1,1,0,0
370,8,1,3,10,75,-0.1,4,2.32504009044294,18,0,1,0,0,0
370,9,2,5,7,77,0.06,1,2.9550181988514206,7,0,0,1,0,0
370,10,2,2,5,72,0.1,2,2.041042165782956,15,0,1,0,0,1
370,11,2,3,7,22,0.06,3,2.266173181483349,5,0,0,1,0,1
370,12,1,2,7,26,-0.04000000000000001,2,1.883052198048848,1,0,0,0,0,0
371,1,0,1,5,51,-0.1,14,0.8220384653494225,4,0,0,1,1,0
371,2,0,3,7,59,-0.14,12,1.494482169798062,10,0,0,0,1,0
371,3,2,5,12,73,-0.03999999999999998,4,3.657943472810802,9,0,0,1,1,0
371,4,1,1,3,73,0.04000000000000001,5,1.0944537559102392,9,0,0,0,1,1
371,5,2,6,12,71,-0.03999999999999998,6,3.461771202741413,16,0,0,1,1,0
371,6,4,6,16,62,0.08000000000000002,2,4.595145858540287,8,0,0,0,1,0
371,7,1,2,8,79,-0.06,9,2.0374249931053128,9,0,0,1,0,0
371,8,1,2,10,75,-0.1,5,2.1693391110289855,6,0,0,0,0,0
371,9,2,5,7,77,0.06,2,2.7571294701200495,12,0,1,1,0,1
371,10,3,3,6,73,0.18,1,2.9043596777932357,3,0,1,0,0,0
371,11,3,4,8,23,0.13999999999999999,1,3.1144143428598934,3,0,1,1,0,0
371,12,1,2,6,26,-0.01999999999999999,3,1.7569498255654774,7,0,1,0,0,0
372,1,0,1,5,51,-0.1,15,0.7669890084832979,14,0,0,1,1,0
372,2,0,3,6,59,-0.12,13,1.3944011696851046,9,0,0,0,1,0
372,3,2,5,12,73,-0.03999999999999998,5,3.412981941309201,16,0,1,1,1,0
372,4,2,2,4,74,0.12000000000000001,1,2.021161461975625,12,0,0,0,1,0
372,5,1,5,12,71,-0.13999999999999999,7,3.2299467413097926,14,0,1,1,1,1
372,6,4,6,15,62,0.10000000000000003,3,4.287422686941816,16,0,0,0,1,1
372,7,1,2,8,79,-0.06,10,1.9009847363489092,17,0,0,1,0,0
372,8,1,2,10,75,-0.1,6,2.024064960421173,19,0,1,0,0,0
372,9,3,5,8,78,0.13999999999999999,1,3.5724927575604024,12,0,0,1,0,0
372,10,3,3,6,73,0.18,2,2.7098633986703007,19,0,1,0,0,0
372,11,2,4,8,23,0.04000000000000001,2,2.9058513312037064,2,0,0,1,0,0
372,12,1,2,6,26,-0.01999999999999999,4,1.6392921517274293,2,0,0,0,0,0
373,1,0,1,4,51,-0.08,16,0.7156260490610211,9,0,0,1,1,1
373,2,0,2,6,59,-0.12,14,1.3010222947537167,13,0,0,0,1,0
373,3,2,5,12,73,-0.03999999999999998,6,3.1844247507608245,14,0,0,1,1,0
373,4,2,2,4,74,0.12000000000000001,2,1.8858103252460248,17,0,1,0,1,0
373,5,2,6,13,72,-0.06,1,4.013646870548838,6,0,1,1,1,0
373,6,4,6,15,63,0.10000000000000003,1,5.0003068155801,6,0,1,0,1,0
373,7,0,2,8,79,-0.16,11,1.7736814754214318,11,0,1,1,0,0
373,8,1,2,10,75,-0.1,7,1.8885193850865967,18,0,0,0,0,0
373,9,3,5,8,78,0.13999999999999999,2,3.3332536048301606,13,0,0,1,0,0
373,10,3,3,6,73,0.18,3,2.528391953517451,18,0,0,0,0,1
373,11,2,4,8,23,0.04000000000000001,3,2.7112551605142086,6,0,0,1,0,0
373,12,1,2,6,26,-0.01999999999999999,5,1.5295136603290533,4,0,0,0,0,0
374,1,1,2,5,52,0.0,1,1.6677027133770705,3,0,0,1,1,0
374,2,0,2,6,59,-0.12,15,1.2138967237301423,12,0,1,0,1,1
374,3,2,5,12,73,-0.03999999999999998,7,2.9711733515262244,12,0,0,1,1,1
374,4,2,2,4,74,0.12000000000000001,3,1.7595232492352983,14,0,0,0,1,0
374,5,2,5,13,72,-0.06,2,3.7448649466005275,19,0,0,1,1,0
374,6,3,6,14,63,0.019999999999999962,2,4.665451226742587,8,0,0,0,1,0
374,7,0,2,8,79,-0.16,12,1.654903333045877,15,0,0,1,0,0
374,8,1,2,9,75,-0.07999999999999999,8,1.7620508914425992,12,0,0,0,0,0
374,9,2,5,8,78,0.04000000000000001,3,3.110035582465532,19,0,1,1,0,0
374,10,4,4,7,74,0.26,1,3.3590731081679794,3,0,0,0,0,0
374,11,2,4,8,23,0.04000000000000001,4,2.529690513234179,5,0,1,1,0,0
374,12,1,1,6,26,-0.01999999999999999,6,1.4270867060932289,4,0,0,0,0,0
375,1,1,2,5,52,0.0,2,1.556021651656259,11,0,1,1,1,0
375,2,1,3,7,60,-0.04000000000000001,1,2.1326056915586644,10,0,1,0,1,0
375,3,2,5,12,74,-0.03999999999999998,1,3.7722027605489554,10,0,1,1,1,0
375,4,2,2,4,74,0.12000000000000001,4,1.641693240912574,12,0,1,0,1,1
375,5,2,5,13,72,-0.06,3,3.4940825440280165,13,0,0,1,1,0
375,6,3,6,14,63,0.019999999999999962,3,4.353019914956704,14,0,0,0,1,0
375,7,0,2,8,79,-0.16,13,1.544079407536028,17,0,0,1,0,0
375,8,1,2,9,75,-0.07999999999999999,9,1.6440516144827866,11,0,0,0,0,0
375,9,2,4,7,78,0.06,4,2.9017658032937326,13,0,0,1,0,0
375,10,3,4,7,74,0.15999999999999998,2,3.134126030904812,13,0,0,0,0,0
375,11,2,4,8,23,0.04000000000000001,5,2.360284707225168,6,0,0,1,0,0
375,12,1,1,6,26,-0.01999999999999999,7,1.331518978568574,4,0,0,0,0,1
376,1,1,2,4,52,0.020000000000000004,3,1.4518195365408835,6,0,0,1,1,0
376,2,1,2,7,60,-0.04000000000000001,2,1.9897914681634026,5,0,0,0,1,0
376,3,2,5,12,74,-0.03999999999999998,2,3.5195896263583952,11,0,1,1,1,0
376,4,3,3,5,75,0.19999999999999998,1,2.5317539557544153,2,0,0,0,1,0
376,5,1,5,13,72,-0.16,4,3.2600942887309987,12,0,1,1,1,0
376,6,2,6,14,63,-0.08000000000000002,4,4.061511193471352,9,0,0,0,1,0
376,7,0,2,8,79,-0.16,14,1.4406770287837214,12,0,0,1,0,1
376,8,1,2,9,75,-0.07999999999999999,10,1.5339543961017923,14,0,0,0,0,0
376,9,2,4,7,78,0.06,5,2.7074432281863583,13,0,0,1,0,0
376,10,3,4,7,74,0.15999999999999998,3,2.924242986468497,12,0,0,0,0,0
376,11,2,3,7,23,0.06,6,2.202223501260876,4,0,1,1,0,1
376,12,2,2,7,27,0.06,1,2.2423511358618704,2,0,0,0,0,0
377,1,1,2,4,52,0.020000000000000004,4,1.3545955253503217,9,0,0,1,1,1
377,2,1,2,7,60,-0.04000000000000001,3,1.8565410860749156,11,0,0,0,1,0
377,3,2,5,12,74,-0.03999999999999998,3,3.283893238063088,12,0,0,1,1,0
377,4,2,3,5,75,0.1,2,2.362209967172688,7,0,0,0,1,0
377,5,1,5,12,72,-0.13999999999999999,5,3.041775526906744,8,0,0,1,1,0
377,6,2,5,14,63,-0.08000000000000002,5,3.7895239390048046,9,0,1,0,1,0
377,7,1,3,9,80,-0.07999999999999999,1,2.3441991980044348,2,0,0,1,0,0
377,8,0,1,9,75,-0.18,11,1.4312300590758922,12,0,1,0,0,0
377,9,2,4,7,78,0.06,6,2.526133854610789,12,0,0,1,0,0
377,10,3,4,7,74,0.15999999999999998,4,2.7284151816452296,11,0,1,0,0,1
377,11,3,4,8,24,0.13999999999999999,1,3.0547471814140974,2,0,0,1,0,0
377,12,2,2,6,27,0.08000000000000002,2,2.092187588369159,9,0,1,0,0,0
378,1,2,2,5,53,0.1,1,2.263882315339984,4,0,0,1,1,0
378,2,1,2,7,60,-0.04000000000000001,4,1.732214083451472,12,0,1,0,1,0
378,3,1,5,12,74,-0.13999999999999999,4,3.0639807317974963,12,0,0,1,1,1
378,4,2,3,5,75,0.1,3,2.204019832309197,14,0,0,0,1,0
378,5,1,4,12,72,-0.13999999999999999,6,2.838076919453248,19,0,0,1,1,0
378,6,2,5,14,63,-0.08000000000000002,6,3.5357508573099987,8,0,0,0,1,0
378,7,1,3,8,80,-0.06,2,2.1872151904722625,15,0,0,1,0,0
378,8,0,1,8,75,-0.16,12,1.3353848635969814,12,0,0,0,0,0
378,9,2,4,7,78,0.06,7,2.356966227389911,19,0,1,1,0,1
378,10,4,5,8,75,0.24000000000000002,1,3.5457013790848904,4,0,0,0,0,0
378,11,2,4,8,24,0.04000000000000001,2,2.850179901063426,5,0,1,1,0,0
378,12,2,2,6,27,0.08000000000000002,3,1.9520800444322552,4,0,0,0,0,0
379,1,2,2,5,53,0.1,2,2.1122768891689394,13,0,0,1,1,0
379,2,1,2,7,60,-0.04000000000000001,5,1.616212888264916,15,0,1,0,1,0
379,3,2,6,13,75,-0.06,1,3.8587951082001544,9,0,0,1,1,0
379,4,2,3,5,75,0.1,4,2.0564232175459027,20,0,1,0,1,0
379,5,1,3,11,72,-0.12,7,2.6480193983690308,14,0,0,1,1,0
379,6,2,5,14,63,-0.08000000000000002,7,3.2989721997247794,13,0,0,0,1,0
379,7,1,3,8,80,-0.06,3,2.040743932301083,21,0,0,1,0,0
379,8,0,1,8,75,-0.16,13,1.2459581341348631,15,0,1,0,0,1
379,9,3,4,8,79,0.13999999999999999,1,3.1991272500928316,9,0,0,1,0,1
379,10,3,5,7,75,0.15999999999999998,2,3.308256364823759,18,0,1,0,0,0
379,11,2,4,8,24,0.04000000000000001,3,2.65931187950729,3,0,0,1,0,0
379,12,1,2,6,27,-0.01999999999999999,4,1.8213550835759311,4,0,0,0,0,0
380,1,2,2,5,53,0.1,3,1.970824024855357,14,0,0,1,1,0
380,2,1,1,7,60,-0.04000000000000001,6,1.5079799460981584,9,0,0,0,1,0
380,3,2,5,13,75,-0.06,2,3.6003831435315883,16,0,0,1,1,0
380,4,2,3,5,75,0.1,5,1.9187107065326006,23,0,0,0,1,0
380,5,1,3,11,72,-0.12,8,2.470689460907754,14,0,0,1,1,0
380,6,1,5,14,63,-0.18000000000000002,8,3.078049900505973,17,0,0,0,1,0
380,7,1,3,7,80,-0.04000000000000001,4,1.9040814161154673,23,0,1,1,0,0
380,8,1,2,9,76,-0.07999999999999999,1,2.16252004522147,9,0,1,0,0,0
380,9,3,5,8,80,0.13999999999999999,1,3.984891268461035,9,0,1,1,0,1
380,10,3,5,7,75,0.15999999999999998,3,3.0867123328421955,17,0,1,0,0,0
380,11,2,4,8,24,0.04000000000000001,4,2.4812257183660567,1,0,0,1,0,1
380,12,1,2,6,27,-0.01999999999999999,5,1.6993843822796229,4,0,0,0,0,0
381,1,2,2,5,53,0.1,4,1.8388438357034051,10,0,0,1,1,0
381,2,1,1,7,60,-0.04000000000000001,7,1.4069950402854783,9,0,0,0,1,0
381,3,2,4,13,75,-0.06,3,3.3592762550879725,11,0,0,1,1,0
381,4,2,3,5,75,0.1,6,1.7902203904098137,13,0,0,0,1,1
381,5,1,3,11,72,-0.12,9,2.305234778869224,8,0,0,1,1,0
381,6,1,5,13,63,-0.16,9,2.87192210676866,11,0,0,0,1,0
381,7,1,2,7,80,-0.04000000000000001,5,1.7765707798078552,13,0,0,1,0,0
381,8,1,2,9,76,-0.07999999999999999,2,2.0177025470513,9,0,1,0,0,0
381,9,4,6,9,81,0.22000000000000003,1,4.718035021161103,2,0,0,1,0,0
381,10,2,5,7,75,0.06,4,2.880004441925311,14,0,1,0,0,0
381,11,2,5,8,25,0.04000000000000001,1,3.3150654546851457,2,0,0,1,0,1
381,12,1,2,6,27,-0.01999999999999999,6,1.585581693969286,4,0,1,0,0,0
382,1,2,2,5,53,0.1,5,1.7157019649953658,8,0,0,1,1,0
382,2,1,1,6,60,-0.01999999999999999,8,1.3127727915150107,8,0,0,0,1,1
382,3,2,4,13,75,-0.06,4,3.134315573683294,10,0,1,1,1,0
382,4,2,4,6,76,0.08000000000000002,1,2.67033468637426,2,0,0,0,1,0
382,5,1,2,11,72,-0.12,10,2.1508601019230427,10,0,1,1,1,0
382,6,1,5,13,63,-0.16,10,2.6795980747390535,13,0,0,0,1,0
382,7,1,2,7,80,-0.04000000000000001,6,1.6575991493610018,8,0,0,1,0,0
382,8,1,2,9,76,-0.07999999999999999,3,1.8825830435067106,11,0,0,0,0,0
382,9,3,6,9,81,0.12,2,4.402082329969368,14,0,0,1,0,1
382,10,2,5,6,75,0.08000000000000002,5,2.6871391600888663,11,0,1,0,0,0
382,11,3,5,9,26,0.12,1,4.093065438325208,2,0,0,1,0,0
382,12,1,2,6,27,-0.01999999999999999,7,1.4794000312501616,5,0,1,0,0,0
383,1,2,2,5,53,0.1,6,1.600806536985205,14,0,1,1,1,0
383,2,2,2,7,61,0.06,1,2.224860324875376,6,0,0,0,1,0
383,3,2,4,12,75,-0.03999999999999998,5,2.9244198361341285,19,0,1,1,1,1
383,4,2,4,6,76,0.08000000000000002,2,2.491510360832278,16,0,0,0,1,0
383,5,0,2,11,72,-0.22,11,2.006823435274419,11,0,0,1,1,1
383,6,0,4,12,63,-0.24,11,2.500153407790049,15,0,0,0,1,0
383,7,1,1,7,80,-0.04000000000000001,7,1.5465946930971628,18,0,0,1,0,0
383,8,1,2,9,76,-0.07999999999999999,4,1.7565120888995338,13,0,1,0,0,0
383,9,4,7,10,82,0.2,1,5.1072880453226395,6,0,0,1,0,0
383,10,2,5,6,75,0.08000000000000002,6,2.507189489213419,17,0,1,0,0,0
383,11,3,5,9,26,0.12,2,3.818965090476483,6,0,0,1,0,0
383,12,1,2,6,27,-0.01999999999999999,8,1.3803290368369847,2,0,0,0,0,0
384,1,1,2,4,53,0.020000000000000004,7,1.4936053120749826,10,0,0,1,1,0
384,2,2,2,7,61,0.06,2,2.0758680846700255,15,0,1,0,1,1
384,3,3,5,12,76,0.06,1,3.728580188217806,9,0,0,1,1,0
384,4,2,4,6,76,0.08000000000000002,3,2.324661365412291,16,0,1,0,1,0
384,5,1,3,12,73,-0.13999999999999999,1,2.8724324733002637,9,0,0,1,1,1
384,6,0,3,12,63,-0.24,12,2.332725613371293,12,0,1,0,1,0
384,7,1,1,7,80,-0.04000000000000001,8,1.4430238731953964,16,0,0,1,0,0
384,8,1,2,9,76,-0.07999999999999999,5,1.6388837289764986,15,0,0,0,0,0
384,9,4,6,10,82,0.2,2,4.765268243567556,15,0,0,1,0,0
384,10,1,5,6,75,-0.01999999999999999,7,2.3392905094704366,21,0,0,0,0,0
384,11,3,5,9,26,0.12,3,3.5632204229419076,4,0,0,1,0,0
384,12,1,2,6,27,-0.01999999999999999,9,1.2878925305451319,7,0,0,0,0,0
385,1,1,2,4,53,0.020000000000000004,8,1.3935830325005878,11,0,1,1,1,1
385,2,2,3,8,62,0.04000000000000001,1,2.9368534090754563,6,0,0,0,1,0
385,3,2,4,12,76,-0.03999999999999998,2,3.4788883271977316,19,0,1,1,1,1
385,4,2,4,6,76,0.08000000000000002,4,2.168985748080669,12,0,1,0,1,0
385,5,2,4,13,74,-0.06,1,3.6800742635508157,6,0,0,1,1,0
385,6,0,3,11,63,-0.22,13,2.1765099574783515,14,0,1,0,1,0
385,7,1,1,6,80,-0.01999999999999999,9,1.3463888812665312,13,0,0,1,0,0
385,8,1,2,9,76,-0.07999999999999999,6,1.5291325884279408,12,0,0,0,0,0
385,9,4,6,10,82,0.2,3,4.446152484771185,12,0,0,1,0,0
385,10,1,4,6,75,-0.01999999999999999,8,2.1826352221248637,20,0,0,0,0,0
385,11,3,5,9,26,0.12,4,3.3246022107225364,6,0,0,1,0,0
385,12,1,2,6,27,-0.01999999999999999,10,1.2016462205524334,5,0,0,0,0,0
386,1,2,3,5,54,0.1,1,2.3002589457689595,6,0,0,1,1,0
386,2,2,3,8,62,0.04000000000000001,2,2.7401811219747443,16,0,1,0,1,1
386,3,3,5,13,77,0.03999999999999998,1,4.245917583147779,6,0,0,1,1,0
386,4,1,4,6,76,-0.01999999999999999,5,2.0237352611324066,14,0,1,0,1,0
386,5,2,3,13,74,-0.06,2,3.433630699198431,14,0,0,1,1,0
386,6,0,2,11,63,-0.22,14,2.0307555967356756,10,0,0,0,1,0
386,7,1,1,6,80,-0.01999999999999999,10,1.256225245660007,17,0,0,1,0,0
386,8,1,2,9,76,-0.07999999999999999,7,1.4267311534373432,13,0,0,0,0,1
386,9,4,6,10,82,0.2,4,4.148406953694868,17,0,0,1,0,0
386,10,1,4,6,75,-0.01999999999999999,9,2.0364706707327658,11,0,0,0,0,0
386,11,3,5,8,26,0.13999999999999999,5,3.1019635463403317,4,0,0,1,0,0
386,12,0,2,5,27,-0.1,11,1.1211755679309352,3,0,0,0,0,0
387,1,2,3,5,54,0.1,2,2.1462174854801153,12,0,1,1,1,1
387,2,3,4,9,63,0.12,1,3.556679389588781,5,0,0,0,1,0
387,3,3,5,13,77,0.03999999999999998,2,3.9615811844231037,17,0,1,1,1,0
387,4,1,3,6,76,-0.01999999999999999,6,1.8882117647728915,15,0,0,0,1,0
387,5,2,3,13,74,-0.06,3,3.203690723105732,14,0,0,1,1,1
387,6,0,2,10,63,-0.2,15,1.8947619695024018,18,0,0,0,1,0
387,7,0,1,6,80,-0.12,11,1.1720995990022172,19,0,1,1,0,0
387,8,2,2,9,77,0.020000000000000018,1,2.331187236210404,5,0,0,0,0,0
387,9,4,6,10,82,0.2,5,3.8706005501180165,15,0,1,1,0,0
387,10,1,4,6,75,-0.01999999999999999,10,1.9000943220907611,12,0,0,0,0,0
387,11,2,5,8,26,0.04000000000000001,6,2.894234327280044,4,0,0,1,0,0
387,12,0,2,5,27,-0.1,12,1.0460937941845796,4,0,0,0,0,0
388,1,2,4,6,55,0.08000000000000002,1,3.0024917209661166,6,0,0,1,1,1
388,2,3,4,8,63,0.13999999999999999,2,3.3184992108053266,12,0,1,0,1,0
388,3,3,4,12,77,0.06,3,3.6962859437182174,15,0,0,1,1,0
388,4,1,3,6,76,-0.01999999999999999,7,1.7617638715410455,14,0,1,0,1,0
388,5,3,4,14,75,0.019999999999999962,1,3.989149139338059,6,0,0,1,1,1
388,6,0,2,10,63,-0.2,16,1.7678754286549991,10,0,1,0,1,0
388,7,0,1,6,80,-0.12,12,1.093607595236131,13,0,0,1,0,0
388,8,2,2,9,77,0.020000000000000018,2,2.1750746008338155,14,0,0,0,0,0
388,9,4,6,10,82,0.2,6,3.6113980103206256,14,0,0,1,0,0
388,10,0,4,6,75,-0.12,11,1.772850689542445,18,0,0,0,0,0
388,11,2,4,8,26,0.04000000000000001,7,2.7004161125906188,4,0,0,1,0,0
388,12,0,2,5,27,-0.1,13,0.9760400222161276,4,0,0,0,0,0
389,1,3,5,7,56,0.15999999999999998,1,3.801423832477513,7,0,0,1,1,0
389,2,3,4,8,63,0.13999999999999999,3,3.0962692460702286,12,0,1,0,1,0
389,3,2,4,12,77,-0.03999999999999998,4,3.4487567316428596,15,0,0,1,1,0
389,4,1,3,6,76,-0.01999999999999999,8,1.6437838154454094,14,0,1,0,1,1
389,5,4,5,14,76,0.12,1,4.7220077551630695,7,0,0,1,1,0
389,6,0,2,10,63,-0.2,17,1.6494860998623895,10,0,1,0,1,0
389,7,0,1,6,80,-0.12,13,1.0203719661505413,13,0,0,1,0,1
389,8,2,2,8,77,0.04000000000000001,3,2.0294163616317022,14,0,0,0,0,0
389,9,3,6,10,82,0.09999999999999998,7,3.3695534891995274,14,0,0,1,0,0
389,10,0,3,6,75,-0.12,12,1.6541281824118792,18,0,0,0,0,0
389,11,2,4,8,26,0.04000000000000001,8,2.5195773239246213,4,0,0,1,0,0
389,12,0,1,5,27,-0.1,14,0.9106775417879656,4,0,0,0,0,0
390,1,3,5,7,56,0.15999999999999998,2,3.5468538505158094,13,0,0,1,1,0
390,2,3,4,8,63,0.13999999999999999,4,2.8889213572643206,11,0,0,0,1,0
390,3,2,4,12,77,-0.03999999999999998,5,3.21780381040744,18,0,1,1,1,0
390,4,2,4,6,77,0.08000000000000002,1,2.5337045307648176,7,0,0,0,1,0
390,5,4,5,14,76,0.12,2,4.405789021859803,14,0,1,1,1,1
390,6,0,1,10,63,-0.2,18,1.5390249502529862,14,0,1,0,1,1
390,7,1,2,7,81,-0.04000000000000001,1,1.9520407080577336,7,0,0,1,0,0
390,8,1,2,7,77,-0.04000000000000001,4,1.8935124189669705,23,0,1,0,0,0
390,9,2,5,10,82,0.0,8,3.1439045721711225,23,0,0,1,0,0
390,10,0,3,6,75,-0.12,13,1.5433561664210975,16,0,0,0,0,0
390,11,2,4,8,26,0.04000000000000001,9,2.350848767949693,4,0,0,1,0,0
390,12,0,1,5,27,-0.1,15,0.8496921911398114,8,0,0,0,0,0
391,1,3,5,7,56,0.15999999999999998,3,3.30933165869061,11,0,0,1,1,0
391,2,3,4,8,63,0.13999999999999999,5,2.695458936282903,14,0,0,0,1,1
391,3,2,4,11,77,-0.01999999999999999,6,3.0023171154029913,15,0,0,1,1,1
391,4,2,4,6,77,0.08000000000000002,2,2.3640299180098605,17,0,1,0,1,0
391,5,5,6,15,77,0.2,1,5.1107465111458765,7,0,1,1,1,0
391,6,1,2,11,64,-0.12,1,2.4359610533843297,7,0,1,0,1,0
391,7,1,2,7,81,-0.04000000000000001,2,1.8213183814407348,11,0,1,1,0,0
391,8,1,2,7,77,-0.04000000000000001,5,1.766709556780849,18,0,0,0,0,0
391,9,1,5,10,82,-0.1,9,2.933366688079069,13,0,0,1,0,0
391,10,0,2,6,75,-0.12,14,1.4400022209626555,18,0,0,0,0,0
391,11,1,3,8,26,-0.06,10,2.19341945861072,6,0,0,1,0,0
391,12,0,1,4,27,-0.08,16,0.792790846984643,4,0,0,0,0,0
392,1,3,5,7,56,0.15999999999999998,4,3.0877156174955647,12,0,1,1,1,0
392,2,4,5,8,64,0.24000000000000002,1,3.514952114884658,11,0,1,0,1,0
392,3,3,5,11,78,0.07999999999999999,1,3.8012609197266114,11,0,1,1,1,0
392,4,1,3,6,77,-0.01999999999999999,3,2.2057179064832537,12,0,1,0,1,0
392,5,5,6,15,77,0.2,2,4.768495106280739,15,0,0,1,1,0
392,6,1,2,11,64,-0.12,2,2.2728320289063335,14,0,0,0,1,0
392,7,1,2,7,81,-0.04000000000000001,3,1.699350137976625,17,0,0,1,0,1
392,8,1,2,7,77,-0.04000000000000001,6,1.6483983029399027,12,0,0,0,0,0
392,9,1,4,10,82,-0.1,10,2.736927896252831,15,0,0,1,0,1
392,10,0,2,6,75,-0.12,15,1.3435695800444332,13,0,0,0,0,0
392,11,0,3,8,26,-0.16,11,2.0465327191626046,6,0,0,1,0,0
392,12,0,1,4,27,-0.08,17,0.7397000156250808,4,0,0,0,0,0
393,1,3,5,7,56,0.15999999999999998,5,2.880940539606807,15,0,0,1,1,0
393,2,3,5,8,64,0.13999999999999999,2,3.27956628685946,13,0,0,0,1,0
393,3,3,5,11,78,0.07999999999999999,2,3.546701847544476,19,0,0,1,1,1
393,4,1,3,6,77,-0.01999999999999999,4,2.0580075767723742,19,0,0,0,1,0
393,5,5,5,14,77,0.21999999999999997,3,4.449163254141744,12,0,0,1,1,0
393,6,1,1,11,64,-0.12,3,2.1206272671911477,12,0,1,0,1,0
393,7,2,3,8,82,0.04000000000000001,1,2.585549742904817,12,0,0,1,0,0
393,8,1,2,6,77,-0.01999999999999999,7,1.538009999836214,21,0,1,0,0,0
393,9,1,5,11,83,-0.12,1,3.5536440226613197,12,0,0,1,0,0
393,10,0,2,6,75,-0.12,16,1.2535947446067095,19,0,1,0,0,0
393,11,0,3,8,26,-0.16,12,1.909482545238242,4,0,0,1,0,0
393,12,0,1,4,27,-0.08,18,0.6901645184184924,7,0,0,0,0,1
394,1,3,4,7,56,0.15999999999999998,6,2.688012570109003,6,0,0,1,1,0
394,2,3,5,8,64,0.13999999999999999,3,3.0599435435717415,12,0,1,0,1,1
394,3,3,6,12,79,0.06,1,4.3091898349035445,4,0,0,1,1,0
394,4,1,3,5,77,0.0,5,1.9201889659613443,10,0,1,0,1,0
394,5,4,5,13,77,0.14,4,4.151216100847508,13,0,0,1,1,0
394,6,1,1,11,64,-0.12,4,1.978615203041881,6,0,0,0,1,0
394,7,2,3,8,82,0.04000000000000001,2,2.4124032113897047,16,0,0,1,0,1
394,8,1,2,6,77,-0.01999999999999999,8,1.4350140711607073,10,0,0,0,0,0
394,9,1,5,11,83,-0.12,2,3.3156671133205853,10,0,0,1,0,0
394,10,0,1,6,75,-0.12,17,1.1696452547352183,11,0,0,0,0,0
394,11,0,3,8,26,-0.16,13,1.7816102114709542,5,0,1,1,0,0
394,12,1,2,5,28,0.0,1,1.6439462652725658,4,0,0,0,0,0
395,1,3,4,7,56,0.15999999999999998,7,2.5080044095773455,13,0,1,1,1,0
395,2,3,5,9,65,0.12,1,3.855028278392481,8,0,0,0,1,0
395,3,3,5,12,79,0.06,2,4.020616282760055,21,0,1,1,1,1
395,4,1,3,5,77,0.0,6,1.7915996552268818,11,0,0,0,1,0
395,5,3,5,13,77,0.03999999999999998,5,3.8732215770895113,12,0,0,1,1,0
395,6,1,1,10,64,-0.1,5,1.8461132619943739,13,0,1,0,1,0
395,7,3,4,9,83,0.12,1,3.2508517851159375,8,0,0,1,0,0
395,8,1,2,6,77,-0.01999999999999999,9,1.3389154717124878,17,0,1,0,0,1
395,9,1,5,11,83,-0.12,3,3.0936268056817164,18,0,0,1,0,0
395,10,0,1,6,75,-0.12,18,1.0913176110624319,14,0,0,0,0,0
395,11,0,3,7,26,-0.14,14,1.6623011053612684,6,0,0,1,0,0
395,12,1,2,5,28,0.0,2,1.5338561018130241,7,0,0,0,0,0
396,1,2,4,7,56,0.06,8,2.3400508570554552,12,0,0,1,1,1
396,2,3,5,9,65,0.12,2,3.596868567047525,16,0,1,0,1,0
396,3,3,6,12,80,0.06,1,4.751367638125212,8,0,0,1,1,0
