draw_idx,number,freq_short,freq_medium,freq_long,freq_all,freq_trend,gap_since_last,recency_weighted,pair_score,triplet_score,adjacent_flag,is_odd,is_low,target,ctx_avg_sum,ctx_avg_odd_count,ctx_avg_low_count,draw_date
102,32,0,1,3,10,-0.06,16,0.6859034667758418,6,1,1,0,0,0,137.05,2.55,2.4,2019-12-13
102,33,0,1,2,12,-0.04,14,0.5971225298528651,3,0,0,1,0,0,137.05,2.55,2.4,2019-12-13
102,34,2,3,4,9,0.12,7,2.0029135980747665,5,0,0,0,0,0,137.05,2.55,2.4,2019-12-13
102,35,1,3,9,14,-0.0799999999999999,8,2.0102952717967004,7,1,0,1,0,1,137.05,2.55,2.4,2019-12-13
102,36,0,0,3,8,-0.06,23,0.442537218096263,2,0,0,0,0,0,137.05,2.55,2.4,2019-12-13
102,37,1,1,4,6,0.02,4,1.1771449156929523,2,0,1,1,0,0,137.05,2.55,2.4,2019-12-13
102,38,2,3,8,13,0.04,1,2.7666568936673097,8,6,0,0,0,0,137.05,2.55,2.4,2019-12-13
102,39,3,3,4,7,0.2199999999999999,5,2.064725406420676,2,0,1,1,0,0,137.05,2.55,2.4,2019-12-13
102,40,1,1,3,10,0.04,7,1.1049508145264284,8,1,0,0,0,0,137.05,2.55,2.4,2019-12-13
102,41,0,3,5,8,-0.1,13,1.4030967580743652,2,0,0,1,0,0,137.05,2.55,2.4,2019-12-13
102,42,0,2,6,13,-0.12,17,1.28553507110377,4,1,0,0,0,0,137.05,2.55,2.4,2019-12-13
102,43,1,1,5,10,0.0,9,0.9652688641235024,5,1,0,1,0,0,137.05,2.55,2.4,2019-12-13
102,44,2,4,6,12,0.08,9,1.884708530997164,9,1,0,0,0,0,137.05,2.55,2.4,2019-12-13
102,45,3,4,9,13,0.12,2,3.68162192097107,9,1,0,1,0,0,137.05,2.55,2.4,2019-12-13
102,46,0,1,3,13,-0.06,16,0.8092749843103505,5,0,0,0,0,0,137.05,2.55,2.4,2019-12-13
102,47,0,2,9,11,-0.18,12,1.5412249445250954,6,2,0,1,0,0,137.05,2.55,2.4,2019-12-13
102,48,0,1,4,8,-0.08,13,0.9611488666852398,6,1,1,0,0,0,137.05,2.55,2.4,2019-12-13
102,49,2,5,8,14,0.04,1,3.348332892681184,5,6,1,1,0,0,137.05,2.55,2.4,2019-12-13
102,50,1,2,5,8,0.0,1,1.8220565362001184,7,6,1,0,0,0,137.05,2.55,2.4,2019-12-13
103,1,0,0,4,6,-0.08,25,0.4014224749354484,1,0,0,1,1,0,135.55,2.55,2.5,2019-12-20
103,2,2,3,5,9,0.1,4,1.773104459739942,5,1,0,0,1,0,135.55,2.55,2.5,2019-12-20
103,3,3,4,6,13,0.18,4,2.984852769911073,5,1,0,1,1,0,135.55,2.55,2.5,2019-12-20
103,4,0,1,3,11,-0.06,20,0.475637551856332,6,1,0,0,1,0,135.55,2.55,2.5,2019-12-20
103,5,0,0,2,7,-0.04,33,0.1908539881323765,3,0,0,1,1,0,135.55,2.55,2.5,2019-12-20
103,6,1,1,5,8,0.0,10,0.9800164255848912,2,1,0,0,1,0,135.55,2.55,2.5,2019-12-20
103,7,0,1,4,9,-0.08,19,0.6150018088362836,5,2,0,1,1,1,135.55,2.55,2.5,2019-12-20
103,8,1,2,7,15,-0.04,3,2.1310804073820635,5,1,0,0,1,0,135.55,2.55,2.5,2019-12-20
103,9,1,1,4,10,0.02,10,0.7812110973257143,3,0,0,1,1,0,135.55,2.55,2.5,2019-12-20
103,10,1,2,4,7,0.02,6,1.3070271964879483,5,1,0,0,1,0,135.55,2.55,2.5,2019-12-20
103,11,0,0,3,4,-0.06,21,0.4104051463301664,0,0,1,1,1,0,135.55,2.55,2.5,2019-12-20
103,12,2,3,5,9,0.1,1,2.4672066472380747,6,6,0,0,1,1,135.55,2.55,2.5,2019-12-20
103,13,0,1,1,6,-0.02,11,0.5464294567003278,3,0,1,1,1,0,135.55,2.55,2.5,2019-12-20
103,14,2,2,4,9,0.12,3,1.7028740710960455,6,0,0,0,1,0,135.55,2.55,2.5,2019-12-20
103,15,0,2,6,13,-0.12,12,1.2586447936610534,5,0,0,1,1,0,135.55,2.55,2.5,2019-12-20
103,16,0,0,3,10,-0.06,37,0.2585525167958507,6,0,0,0,1,0,135.55,2.55,2.5,2019-12-20
103,17,1,2,3,10,0.04,8,1.1678850184115763,3,0,0,1,1,0,135.55,2.55,2.5,2019-12-20
103,18,0,2,5,13,-0.1,17,1.0426824118814029,6,1,0,0,1,0,135.55,2.55,2.5,2019-12-20
103,19,1,3,7,11,-0.04,6,1.8583846835065627,2,0,1,1,1,0,135.55,2.55,2.5,2019-12-20
103,20,2,5,9,11,0.02,1,3.202214051172529,8,6,1,0,1,0,135.55,2.55,2.5,2019-12-20
103,21,1,6,10,17,-0.1,1,3.156793572249355,6,6,1,1,1,0,135.55,2.55,2.5,2019-12-20
103,22,1,2,3,9,0.04,1,1.513068946320005,6,6,1,0,1,0,135.55,2.55,2.5,2019-12-20
103,23,2,2,4,9,0.12,3,1.7352829668916483,3,0,1,1,1,0,135.55,2.55,2.5,2019-12-20
103,24,2,4,10,20,0.0,5,2.6679714554779927,9,0,0,0,1,0,135.55,2.55,2.5,2019-12-20
103,25,1,1,4,11,0.02,2,1.252321008356383,6,0,0,1,1,0,135.55,2.55,2.5,2019-12-20
103,26,0,1,5,11,-0.1,13,0.8845602532228449,5,0,0,0,0,0,135.55,2.55,2.5,2019-12-20
103,27,0,0,2,5,-0.04,27,0.3014945591692627,4,1,0,1,0,0,135.55,2.55,2.5,2019-12-20
103,28,0,0,1,6,-0.02,48,0.0872785396388224,4,0,0,0,0,1,135.55,2.55,2.5,2019-12-20
103,29,0,1,4,8,-0.08,16,0.5688050855613125,2,0,0,1,0,0,135.55,2.55,2.5,2019-12-20
103,30,4,5,9,12,0.22,3,3.773057211286658,4,0,0,0,0,0,135.55,2.55,2.5,2019-12-20
103,31,4,4,9,16,0.22,2,3.5999112405517284,6,0,0,1,0,0,135.55,2.55,2.5,2019-12-20
103,32,0,1,2,10,-0.04,17,0.6399705635113309,6,0,0,0,0,0,135.55,2.55,2.5,2019-12-20
103,33,0,1,2,12,-0.04,15,0.5571350203426453,8,2,0,1,0,0,135.55,2.55,2.5,2019-12-20
103,34,2,3,4,9,0.12,8,1.86878446620145,5,0,1,0,0,1,135.55,2.55,2.5,2019-12-20
103,35,2,4,10,15,0.0,1,2.8756718113167747,10,6,0,1,0,0,135.55,2.55,2.5,2019-12-20
103,36,0,0,3,8,-0.06,24,0.4129018244667328,5,2,1,0,0,0,135.55,2.55,2.5,2019-12-20
103,37,1,1,4,6,0.02,5,1.0983150421613384,4,0,0,1,0,0,135.55,2.55,2.5,2019-12-20
103,38,2,2,8,13,0.04,2,2.581382158054341,4,1,0,0,0,0,135.55,2.55,2.5,2019-12-20
103,39,2,3,4,7,0.12,6,1.9264569226547337,5,1,0,1,0,0,135.55,2.55,2.5,2019-12-20
103,40,1,1,3,10,0.04,8,1.0309555639786254,2,0,0,0,0,0,135.55,2.55,2.5,2019-12-20
103,41,0,2,5,8,-0.1,14,1.3091355656017212,4,1,0,1,0,0,135.55,2.55,2.5,2019-12-20
103,42,0,2,6,13,-0.12,18,1.1994466331174327,4,1,0,0,0,0,135.55,2.55,2.5,2019-12-20
103,43,1,1,4,10,0.02,10,0.9006276959304875,7,1,0,1,0,0,135.55,2.55,2.5,2019-12-20
103,44,1,3,6,12,-0.0199999999999999,10,1.7584952388512256,7,1,0,0,0,0,135.55,2.55,2.5,2019-12-20
103,45,3,4,9,13,0.12,3,3.4350747146311247,3,0,0,1,0,1,135.55,2.55,2.5,2019-12-20
103,46,0,1,3,13,-0.06,17,0.7550802595869892,9,1,0,0,0,0,135.55,2.55,2.5,2019-12-20
103,47,0,2,9,11,-0.18,13,1.4380137206214,4,1,0,1,0,0,135.55,2.55,2.5,2019-12-20
103,48,0,1,4,8,-0.08,14,0.8967836023955413,3,0,0,0,0,0,135.55,2.55,2.5,2019-12-20
103,49,2,5,8,14,0.04,2,3.1241050555194168,11,2,0,1,0,0,135.55,2.55,2.5,2019-12-20
103,50,1,2,5,8,0.0,2,1.7000388607199897,3,0,0,0,0,0,135.55,2.55,2.5,2019-12-20
104,1,0,0,4,6,-0.08,26,0.3745404126591305,2,0,0,1,1,0,137.05,2.55,2.4,2019-12-27
104,2,2,2,5,9,0.1,5,1.6543649583784128,8,3,0,0,1,0,137.05,2.55,2.4,2019-12-27
104,3,3,4,6,13,0.18,5,2.7849661092070543,6,0,0,1,1,0,137.05,2.55,2.4,2019-12-27
104,4,0,0,3,11,-0.06,21,0.4437855278957568,4,1,0,0,1,0,137.05,2.55,2.4,2019-12-27
104,5,0,0,2,7,-0.04,34,0.1780730674938815,2,0,0,1,1,0,137.05,2.55,2.4,2019-12-27
104,6,0,1,4,8,-0.08,11,0.91438765731868,2,0,1,0,1,1,137.05,2.55,2.4,2019-12-27
104,7,1,2,5,10,0.0,1,1.5738169774990656,8,6,0,1,1,0,137.05,2.55,2.4,2019-12-27
104,8,1,2,7,15,-0.04,4,1.988368327705165,7,1,1,0,1,0,137.05,2.55,2.4,2019-12-27
104,9,0,1,4,10,-0.08,11,0.7288957271595632,4,1,0,1,1,0,137.05,2.55,2.4,2019-12-27
104,10,1,2,4,7,0.02,7,1.219499495159117,2,0,0,0,1,0,137.05,2.55,2.4,2019-12-27
104,11,0,0,3,4,-0.06,22,0.3829215414225363,0,0,1,1,1,0,137.05,2.55,2.4,2019-12-27
104,12,3,4,5,10,0.1999999999999999,1,3.3019851988120377,5,6,0,0,1,0,137.05,2.55,2.4,2019-12-27
104,13,0,1,1,6,-0.02,12,0.5098367106489392,3,0,1,1,1,0,137.05,2.55,2.4,2019-12-27
104,14,2,2,4,9,0.12,4,1.5888376887652056,2,0,0,0,1,0,137.05,2.55,2.4,2019-12-27
104,15,0,2,6,13,-0.12,13,1.1743571171118004,6,0,0,1,1,0,137.05,2.55,2.4,2019-12-27
104,16,0,0,3,10,-0.06,38,0.2412380282154032,2,0,0,0,1,0,137.05,2.55,2.4,2019-12-27
104,17,1,2,3,10,0.04,9,1.0896752524995723,3,0,0,1,1,0,137.05,2.55,2.4,2019-12-27
104,18,0,2,5,13,-0.1,18,0.9728570899805188,2,0,0,0,1,0,137.05,2.55,2.4,2019-12-27
104,19,1,3,7,11,-0.04,7,1.7339342206783113,3,0,0,1,1,0,137.05,2.55,2.4,2019-12-27
104,20,2,4,9,11,0.02,2,2.9877713557067045,6,0,0,0,1,0,137.05,2.55,2.4,2019-12-27
104,21,1,5,10,17,-0.1,2,2.9453925503799803,5,0,0,1,1,0,137.05,2.55,2.4,2019-12-27
104,22,1,2,3,9,0.04,2,1.4117432453863996,3,0,0,0,1,0,137.05,2.55,2.4,2019-12-27
104,23,2,2,4,9,0.12,4,1.6190762577617814,2,0,0,1,1,0,137.05,2.55,2.4,2019-12-27
104,24,2,4,10,20,0.0,6,2.489305388439442,9,2,0,0,1,0,137.05,2.55,2.4,2019-12-27
104,25,1,1,4,11,0.02,3,1.168456816791147,4,0,0,1,1,0,137.05,2.55,2.4,2019-12-27
104,26,0,1,5,11,-0.1,14,0.8253238992590669,1,0,0,0,0,0,137.05,2.55,2.4,2019-12-27
104,27,0,0,2,5,-0.04,28,0.2813043704737682,1,0,1,1,0,1,137.05,2.55,2.4,2019-12-27
104,28,1,1,2,7,0.06,1,1.0814337569361745,6,6,0,0,0,0,137.05,2.55,2.4,2019-12-27
104,29,0,1,4,8,-0.08,17,0.5307139105826211,3,0,1,1,0,0,137.05,2.55,2.4,2019-12-27
104,30,4,5,9,12,0.22,4,3.5203868570863146,5,1,0,0,0,1,137.05,2.55,2.4,2019-12-27
104,31,3,4,9,16,0.12,3,3.3588359540389585,7,0,0,1,0,0,137.05,2.55,2.4,2019-12-27
104,32,0,1,2,10,-0.04,18,0.5971136493684734,6,1,0,0,0,0,137.05,2.55,2.4,2019-12-27
104,33,0,1,2,12,-0.04,16,0.5198253547202184,1,0,1,1,0,0,137.05,2.55,2.4,2019-12-27
104,34,3,4,5,10,0.1999999999999999,1,2.743637561037455,6,6,0,0,0,0,137.05,2.55,2.4,2019-12-27
104,35,2,4,9,15,0.02,2,2.68309667279096,8,1,1,1,0,1,137.05,2.55,2.4,2019-12-27
104,36,0,0,3,8,-0.06,25,0.3852510244932015,5,1,0,0,0,0,137.05,2.55,2.4,2019-12-27
104,37,1,1,4,6,0.02,6,1.0247641694376683,2,0,0,1,0,0,137.05,2.55,2.4,2019-12-27
104,38,2,2,8,13,0.04,3,2.408514717229181,7,2,0,0,0,0,137.05,2.55,2.4,2019-12-27
104,39,2,3,3,7,0.14,7,1.7974478656113382,3,0,0,1,0,0,137.05,2.55,2.4,2019-12-27
104,40,1,1,3,10,0.04,9,0.9619155540004932,4,1,0,0,0,0,137.05,2.55,2.4,2019-12-27
104,41,0,2,5,8,-0.1,15,1.2214666731006043,1,0,0,1,0,1,137.05,2.55,2.4,2019-12-27
104,42,0,2,6,13,-0.12,19,1.1191232802863098,2,0,0,0,0,0,137.05,2.55,2.4,2019-12-27
104,43,0,1,4,10,-0.08,11,0.8403153533949249,4,1,0,1,0,0,137.05,2.55,2.4,2019-12-27
104,44,0,3,6,12,-0.12,11,1.6407340733085918,4,0,1,0,0,0,137.05,2.55,2.4,2019-12-27
104,45,4,5,10,14,0.2,1,4.205038037144723,7,6,0,1,0,0,137.05,2.55,2.4,2019-12-27
104,46,0,1,3,13,-0.06,18,0.7045147934528376,6,1,1,0,0,0,137.05,2.55,2.4,2019-12-27
104,47,0,2,9,11,-0.18,14,1.3417142436223597,4,0,0,1,0,0,137.05,2.55,2.4,2019-12-27
104,48,0,1,4,8,-0.08,15,0.8367286873042667,4,1,0,0,0,0,137.05,2.55,2.4,2019-12-27
104,49,2,4,7,14,0.06,3,2.914893085826545,6,0,0,1,0,0,137.05,2.55,2.4,2019-12-27
104,50,1,2,5,8,0.0,3,1.586192343946398,1,0,0,0,0,0,137.05,2.55,2.4,2019-12-27
105,1,0,0,4,6,-0.08,27,0.3494585616747789,3,0,0,1,1,0,136.6,2.6,2.35,2020-01-03
105,2,1,2,4,9,0.02,6,1.5435770862094764,3,1,0,0,1,0,136.6,2.6,2.35,2020-01-03
105,3,3,4,6,13,0.18,6,2.598465260202081,3,0,0,1,1,0,136.6,2.6,2.35,2020-01-03
105,4,0,0,3,11,-0.06,22,0.4140665386933193,3,0,0,0,1,1,136.6,2.6,2.35,2020-01-03
105,5,0,0,2,7,-0.04,35,0.1661480468759521,1,0,1,1,1,0,136.6,2.6,2.35,2020-01-03
105,6,1,2,5,9,0.0,1,1.853153851332381,6,6,0,0,1,0,136.6,2.6,2.35,2020-01-03
105,7,1,1,5,10,0.0,2,1.4684231626473694,2,0,1,1,1,0,136.6,2.6,2.35,2020-01-03
105,8,1,2,7,15,-0.04,5,1.855213249075789,5,0,0,0,1,0,136.6,2.6,2.35,2020-01-03
105,9,0,1,3,10,-0.06,12,0.6800837608300838,3,0,0,1,1,0,136.6,2.6,2.35,2020-01-03
105,10,1,2,4,7,0.02,8,1.1378332621459373,4,0,0,0,1,0,136.6,2.6,2.35,2020-01-03
105,11,0,0,3,4,-0.06,23,0.3572784313173546,4,1,0,1,1,0,136.6,2.6,2.35,2020-01-03
105,12,3,4,5,10,0.1999999999999999,2,3.080861128057855,4,1,0,0,1,0,136.6,2.6,2.35,2020-01-03
105,13,0,1,1,6,-0.02,13,0.4756944713320654,0,0,0,1,1,0,136.6,2.6,2.35,2020-01-03
105,14,2,2,4,9,0.12,5,1.4824379818150266,4,0,0,0,1,1,136.6,2.6,2.35,2020-01-03
105,15,0,2,6,13,-0.12,14,1.095713934111364,3,0,0,1,1,0,136.6,2.6,2.35,2020-01-03
105,16,0,0,3,10,-0.06,39,0.2250830391382584,4,0,0,0,1,0,136.6,2.6,2.35,2020-01-03
105,17,1,2,3,10,0.04,10,1.0167029606433022,3,0,0,1,1,0,136.6,2.6,2.35,2020-01-03
105,18,0,2,5,13,-0.1,19,0.9077077610023164,8,1,0,0,1,0,136.6,2.6,2.35,2020-01-03
105,19,1,3,7,11,-0.04,8,1.6178178330475277,3,0,0,1,1,0,136.6,2.6,2.35,2020-01-03
105,20,2,3,9,11,0.02,3,2.7876892460430094,8,2,0,0,1,0,136.6,2.6,2.35,2020-01-03
105,21,1,5,10,17,-0.1,3,2.74814842253126,5,0,0,1,1,0,136.6,2.6,2.35,2020-01-03
105,22,1,2,3,9,0.04,3,1.3172030235247536,3,1,0,0,1,0,136.6,2.6,2.35,2020-01-03
105,23,2,2,3,9,0.14,5,1.510651564305694,5,0,0,1,1,0,136.6,2.6,2.35,2020-01-03
105,24,2,4,10,20,0.0,7,2.322604053424347,9,0,0,0,1,0,136.6,2.6,2.35,2020-01-03
105,25,1,1,4,11,0.02,4,1.0902087592522194,2,0,0,1,1,1,136.6,2.6,2.35,2020-01-03
105,26,0,1,5,11,-0.1,15,0.7700544267125099,4,0,1,0,0,0,136.6,2.6,2.35,2020-01-03
105,27,1,1,3,6,0.04,1,1.2624662583155184,6,6,0,1,0,0,136.6,2.6,2.35,2020-01-03
105,28,1,1,2,7,0.06,2,1.0090133733830473,1,0,1,0,0,0,136.6,2.6,2.35,2020-01-03
105,29,0,1,4,8,-0.08,18,0.4951735876411006,5,0,1,1,0,0,136.6,2.6,2.35,2020-01-03
105,30,4,6,10,13,0.2,1,4.284637080634104,5,6,0,0,0,0,136.6,2.6,2.35,2020-01-03
105,31,3,4,9,16,0.12,4,3.133904758278356,6,0,1,1,0,0,136.6,2.6,2.35,2020-01-03
105,32,0,1,2,10,-0.04,19,0.5571267345577271,2,0,0,0,0,0,136.6,2.6,2.35,2020-01-03
105,33,0,1,2,12,-0.04,17,0.4850142057912874,6,1,0,1,0,0,136.6,2.6,2.35,2020-01-03
105,34,2,4,5,10,0.1,2,2.5599043612675265,2,1,1,0,0,1,136.6,2.6,2.35,2020-01-03
105,35,2,4,10,16,0.0,1,3.5034177151966035,8,6,0,1,0,0,136.6,2.6,2.35,2020-01-03
105,36,0,0,2,8,-0.04,26,0.3594519158755116,3,1,1,0,0,0,136.6,2.6,2.35,2020-01-03
105,37,1,1,4,6,0.02,7,0.9561387786301596,4,1,0,1,0,0,136.6,2.6,2.35,2020-01-03
105,38,2,2,8,13,0.04,4,2.2472236917767705,6,1,0,0,0,0,136.6,2.6,2.35,2020-01-03
105,39,2,3,3,7,0.14,8,1.6770781591827963,3,1,0,1,0,0,136.6,2.6,2.35,2020-01-03
105,40,1,1,3,10,0.04,10,0.8974989469548658,2,0,1,0,0,0,136.6,2.6,2.35,2020-01-03
105,41,1,3,6,9,-0.0199999999999999,1,2.1396687040655684,7,6,0,1,0,0,136.6,2.6,2.35,2020-01-03
105,42,0,1,6,13,-0.12,20,1.0441789421040206,5,0,1,0,0,0,136.6,2.6,2.35,2020-01-03
105,43,0,1,4,10,-0.08,12,0.7840419480123763,3,0,0,1,0,0,136.6,2.6,2.35,2020-01-03
105,44,0,2,6,12,-0.12,12,1.5308590207354869,5,1,0,0,0,0,136.6,2.6,2.35,2020-01-03
105,45,3,5,10,14,0.0999999999999999,2,3.9234392193232055,8,2,0,1,0,0,136.6,2.6,2.35,2020-01-03
105,46,0,1,3,13,-0.06,19,0.657335545317237,7,1,0,0,0,0,136.6,2.6,2.35,2020-01-03
105,47,0,2,8,11,-0.16,15,1.251863654514515,3,0,0,1,0,0,136.6,2.6,2.35,2020-01-03
105,48,0,1,4,8,-0.08,16,0.7806954702201659,5,0,0,0,0,0,136.6,2.6,2.35,2020-01-03
105,49,2,4,7,14,0.06,4,2.7196914158786973,5,1,0,1,0,1,136.6,2.6,2.35,2020-01-03
105,50,1,2,5,8,0.0,4,1.479969787825088,3,0,0,0,0,0,136.6,2.6,2.35,2020-01-03
106,1,0,0,4,6,-0.08,28,0.3260563672175688,1,0,0,1,1,1,136.15,2.55,2.35,2020-01-10
106,2,1,2,4,9,0.02,7,1.4402083464136963,3,1,0,0,1,0,136.15,2.55,2.35,2020-01-10
106,3,2,4,6,13,0.08,7,2.424453815130816,7,2,1,1,1,0,136.15,2.55,2.35,2020-01-10
106,4,1,1,4,12,0.02,1,1.386337741292319,10,6,0,0,1,0,136.15,2.55,2.35,2020-01-10
106,5,0,0,2,7,-0.04,36,0.1550216092146673,0,0,1,1,1,0,136.15,2.55,2.35,2020-01-10
106,6,1,2,5,9,0.0,2,1.7290536816866076,1,0,0,0,1,0,136.15,2.55,2.35,2020-01-10
106,7,1,1,5,10,0.0,3,1.370087256286815,3,0,0,1,1,0,136.15,2.55,2.35,2020-01-10
106,8,1,2,7,15,-0.04,6,1.7309751677239038,9,3,0,0,1,0,136.15,2.55,2.35,2020-01-10
106,9,0,1,3,10,-0.06,13,0.6345405858628957,1,0,0,1,1,0,136.15,2.55,2.35,2020-01-10
106,10,1,2,4,7,0.02,9,1.0616359724501083,3,1,0,0,1,0,136.15,2.55,2.35,2020-01-10
106,11,0,0,3,4,-0.06,24,0.3333525635836092,0,0,0,1,1,0,136.15,2.55,2.35,2020-01-10
106,12,3,4,5,10,0.1999999999999999,3,2.874545074821284,5,1,0,0,1,0,136.15,2.55,2.35,2020-01-10
106,13,0,1,1,6,-0.02,14,0.443838635644477,2,1,1,1,1,0,136.15,2.55,2.35,2020-01-10
106,14,3,3,5,10,0.1999999999999999,1,2.3831635449406616,9,6,0,0,1,0,136.15,2.55,2.35,2020-01-10
106,15,0,1,6,13,-0.12,15,1.0223372498124903,6,0,1,1,1,0,136.15,2.55,2.35,2020-01-10
106,16,0,0,3,10,-0.06,40,0.2100099013513655,7,2,0,0,1,0,136.15,2.55,2.35,2020-01-10
106,17,0,2,3,10,-0.06,11,0.9486174048733492,5,0,0,1,1,0,136.15,2.55,2.35,2020-01-10
106,18,0,1,5,13,-0.1,20,0.8469212876891689,1,0,0,0,1,0,136.15,2.55,2.35,2020-01-10
106,19,1,2,7,11,-0.04,9,1.5094774125299295,4,1,0,1,1,0,136.15,2.55,2.35,2020-01-10
106,20,2,3,9,11,0.02,4,2.6010060367104963,8,3,0,0,1,0,136.15,2.55,2.35,2020-01-10
106,21,1,5,10,17,-0.1,4,2.5641131438614995,14,4,0,1,1,0,136.15,2.55,2.35,2020-01-10
106,22,1,2,3,9,0.04,4,1.2289938775006286,3,1,0,0,1,0,136.15,2.55,2.35,2020-01-10
106,23,2,2,3,9,0.14,6,1.4094877482138997,4,1,0,1,1,1,136.15,2.55,2.35,2020-01-10
106,24,2,4,9,20,0.02,8,2.167066208122033,10,1,1,0,1,0,136.15,2.55,2.35,2020-01-10
106,25,2,2,4,12,0.12,1,2.0172007400447294,9,6,0,1,1,0,136.15,2.55,2.35,2020-01-10
106,26,0,1,5,11,-0.1,16,0.7184861854017344,8,2,1,0,0,0,136.15,2.55,2.35,2020-01-10
106,27,1,1,3,6,0.04,2,1.177922669710408,2,1,0,1,0,0,136.15,2.55,2.35,2020-01-10
106,28,1,1,1,7,0.08,3,0.9414427662682304,4,0,0,0,0,0,136.15,2.55,2.35,2020-01-10
106,29,0,1,4,8,-0.08,19,0.4620132938067896,2,0,0,1,0,0,136.15,2.55,2.35,2020-01-10
106,30,4,6,10,13,0.2,2,3.997707752993571,7,1,0,0,0,0,136.15,2.55,2.35,2020-01-10
106,31,2,4,9,16,0.02,5,2.92403653180789,8,2,0,1,0,0,136.15,2.55,2.35,2020-01-10
106,32,0,1,2,10,-0.04,20,0.5198176238095289,6,1,0,0,0,1,136.15,2.55,2.35,2020-01-10
106,33,0,1,2,12,-0.04,18,0.4525342553672937,3,1,1,1,0,0,136.15,2.55,2.35,2020-01-10
106,34,2,5,6,11,0.08,1,3.388475224241561,8,6,0,0,0,0,136.15,2.55,2.35,2020-01-10
106,35,2,4,9,16,0.02,2,3.268804311412934,5,0,1,1,0,0,136.15,2.55,2.35,2020-01-10
106,36,0,0,2,8,-0.04,27,0.3353804963829654,2,0,0,0,0,0,136.15,2.55,2.35,2020-01-10
106,37,1,1,4,6,0.02,8,0.892109024949647,4,1,0,1,0,0,136.15,2.55,2.35,2020-01-10
106,38,2,2,8,13,0.04,5,2.0967338437908687,4,1,0,0,0,0,136.15,2.55,2.35,2020-01-10
106,39,2,3,3,7,0.14,9,1.5647692519033665,4,1,0,1,0,0,136.15,2.55,2.35,2020-01-10
106,40,0,1,3,10,-0.06,11,0.8373961273784328,2,0,0,0,0,0,136.15,2.55,2.35,2020-01-10
106,41,1,2,6,9,-0.0199999999999999,2,1.996381491851981,1,0,0,1,0,0,136.15,2.55,2.35,2020-01-10
106,42,0,0,6,13,-0.12,21,0.9742534020510532,4,1,0,0,0,0,136.15,2.55,2.35,2020-01-10
106,43,0,1,4,10,-0.08,13,0.7315370042443334,2,0,0,1,0,0,136.15,2.55,2.35,2020-01-10
106,44,0,2,6,12,-0.12,13,1.4283419717379389,5,1,0,0,0,0,136.15,2.55,2.35,2020-01-10
106,45,3,5,10,14,0.0999999999999999,3,3.660698231917967,6,0,0,1,0,1,136.15,2.55,2.35,2020-01-10
106,46,0,1,3,13,-0.06,20,0.6133157502908203,7,2,0,0,0,0,136.15,2.55,2.35,2020-01-10
106,47,0,2,8,11,-0.16,16,1.1680300905678782,2,0,0,1,0,0,136.15,2.55,2.35,2020-01-10
106,48,0,1,3,8,-0.06,17,0.728414630058756,6,1,1,0,0,0,136.15,2.55,2.35,2020-01-10
106,49,3,5,8,15,0.1399999999999999,1,3.5375618178142765,10,6,0,1,0,1,136.15,2.55,2.35,2020-01-10
106,50,1,2,5,8,0.0,5,1.380860638518536,3,1,1,0,0,0,136.15,2.55,2.35,2020-01-10
107,1,1,1,5,7,0.0,1,1.304221347714632,5,6,0,1,1,0,136.6,2.7,2.35,2020-01-17
107,2,1,2,4,9,0.02,8,1.3437619018906497,8,0,1,0,1,0,136.6,2.7,2.35,2020-01-17
107,3,2,4,6,13,0.08,8,2.262095395974331,4,0,0,1,1,0,136.6,2.7,2.35,2020-01-17
107,4,1,1,4,12,0.02,2,1.293498850038353,5,0,0,0,1,0,136.6,2.7,2.35,2020-01-17
107,5,0,0,2,7,-0.04,37,0.144640275798411,2,0,0,1,1,1,136.6,2.7,2.35,2020-01-17
107,6,1,2,4,9,0.02,3,1.6132641291517862,4,0,0,0,1,0,136.6,2.7,2.35,2020-01-17
107,7,1,1,5,10,0.0,4,1.2783366113997434,4,0,0,1,1,0,136.6,2.7,2.35,2020-01-17
107,8,1,2,7,15,-0.04,7,1.615056939017361,6,2,0,0,1,0,136.6,2.7,2.35,2020-01-17
107,9,0,1,3,10,-0.06,14,0.592047301079176,5,0,0,1,1,0,136.6,2.7,2.35,2020-01-17
107,10,1,1,4,7,0.02,10,0.9905413872982122,3,0,0,0,1,0,136.6,2.7,2.35,2020-01-17
107,11,0,0,3,4,-0.06,25,0.3110289396368787,4,1,0,1,1,0,136.6,2.7,2.35,2020-01-17
107,12,3,4,5,10,0.1999999999999999,4,2.6820453904678985,6,1,0,0,1,1,136.6,2.7,2.35,2020-01-17
107,13,0,1,1,6,-0.02,15,0.4141160899749815,1,0,0,1,1,0,136.6,2.7,2.35,2020-01-17
107,14,2,3,5,10,0.1,2,2.2235702116574485,6,2,0,0,1,0,136.6,2.7,2.35,2020-01-17
107,15,0,1,6,13,-0.12,16,0.9538743825520604,10,2,0,1,1,0,136.6,2.7,2.35,2020-01-17
107,16,0,0,3,10,-0.06,41,0.1959461665102143,2,0,0,0,1,0,136.6,2.7,2.35,2020-01-17
107,17,0,2,3,10,-0.06,12,0.8850913350928639,5,0,0,1,1,0,136.6,2.7,2.35,2020-01-17
107,18,0,0,5,13,-0.1,21,0.7902055026488303,2,0,0,0,1,0,136.6,2.7,2.35,2020-01-17
